host_time_s,t_ms,ax1,ay1,az1,gx1,gy1,gz1,yaw1,pitch1,roll1,ax2,ay2,az2,gx2,gy2,gz2,yaw2,pitch2,roll2,emg1,emg2
1771525490.444730,368083,0.23,0.02,-0.07,-120.00,-79.94,62.56,0.69,0.37,-0.13,-0.06,0.00,0.08,108.06,76.12,30.69,-0.19,0.19,0.37,8,8
1771525490.635578,368274,0.26,-0.03,-0.05,-120.00,-80.00,62.63,0.25,0.31,-0.75,-0.04,0.02,0.06,108.19,76.12,30.69,-0.06,-0.13,0.25,8,9
1771525490.826078,368465,0.31,0.00,-0.06,-120.19,-80.00,62.69,-0.69,0.81,0.19,-0.05,0.02,0.10,108.19,76.12,30.69,0.31,0.00,0.25,8,8
1771525491.016469,368655,0.26,0.00,-0.07,-120.12,-80.00,62.69,-0.13,-0.37,0.31,-0.02,0.00,0.12,108.12,76.12,30.69,0.56,0.13,0.00,8,8
1771525491.207918,368846,0.30,-0.04,-0.03,-119.75,-80.06,62.75,0.06,-0.69,0.31,-0.04,0.00,0.09,108.25,76.12,30.69,-0.19,0.25,0.06,9,9
1771525491.398377,369037,0.29,0.04,-0.10,-119.56,-80.12,62.69,-0.37,0.88,-0.88,-0.05,0.03,0.04,108.31,76.12,30.69,0.06,-1.44,0.25,8,9
1771525491.589063,369227,0.20,-0.04,0.01,-119.44,-80.25,62.94,3.87,-2.50,-1.37,-0.06,0.02,0.04,107.75,76.25,30.75,-0.56,0.31,-0.19,9,9
1771525491.779393,369418,0.33,0.06,-0.06,-119.75,-80.25,62.94,0.62,1.19,0.62,-0.04,0.01,0.09,107.62,76.25,30.75,0.50,0.44,-0.37,9,9
1771525491.969756,369608,0.31,0.09,-0.12,-120.50,-80.06,62.81,-0.56,0.75,0.44,-0.05,0.03,0.08,107.69,76.25,30.69,0.37,0.37,-0.25,9,9
1771525492.161186,369800,0.25,0.05,-0.03,-120.50,-80.00,62.75,-0.31,-0.31,0.06,-0.08,-0.01,0.05,107.62,76.25,30.69,0.13,0.06,0.44,9,9
1771525492.351889,369990,0.27,-0.01,-0.04,-120.62,-80.06,62.81,-0.13,-0.19,-0.69,-0.07,0.00,0.08,107.50,76.25,30.69,0.13,-0.13,0.06,9,9
1771525492.542314,370181,0.25,0.00,-0.01,-120.69,-80.06,62.88,-1.12,0.31,0.56,-0.04,0.02,0.09,107.50,76.25,30.69,0.31,0.19,-0.37,10,10
1771525492.733084,370372,0.32,0.02,-0.05,-120.62,-80.06,62.81,-0.06,-0.06,-0.25,0.00,0.04,0.11,107.50,76.25,30.69,0.00,-0.75,0.56,10,10
1771525492.923465,370562,0.26,-0.03,0.00,-120.25,-80.12,62.88,1.19,-1.50,-0.94,-0.01,0.04,0.08,107.50,76.25,30.56,-0.19,-0.06,0.25,10,10
1771525493.114499,370753,0.31,0.04,-0.04,-120.25,-80.12,62.81,0.62,0.62,-0.44,-0.06,0.02,0.09,107.44,76.25,30.56,0.13,0.06,0.06,10,10
1771525493.305344,370944,0.25,0.04,-0.07,-120.37,-80.12,62.88,0.88,0.19,0.31,-0.05,0.05,0.04,107.44,76.25,30.56,0.25,-1.00,0.31,10,10
1771525493.495972,371134,0.27,0.06,-0.02,-120.31,-80.12,62.88,0.37,0.00,-0.13,-0.05,0.01,0.04,107.50,76.25,30.56,-0.19,-0.25,0.19,10,10
1771525493.686795,371325,0.32,0.00,-0.06,-120.37,-80.12,62.94,-0.06,0.50,-0.13,-0.02,0.03,0.01,107.62,76.19,30.56,0.50,-0.62,0.13,11,11
1771525493.876805,371515,0.25,0.04,0.00,-119.62,-80.19,62.88,-0.88,-0.31,0.06,-0.05,0.03,0.07,107.62,76.19,30.50,0.44,0.31,0.37,11,11
1771525494.068262,371707,0.27,0.04,-0.04,-119.75,-80.19,62.88,0.56,-0.69,0.37,-0.05,-0.01,0.08,107.50,76.25,30.50,0.13,-0.13,0.37,11,11
1771525494.259170,371897,0.27,-0.06,-0.03,-119.44,-80.25,63.00,-0.37,-0.13,0.56,-0.09,-0.02,-0.01,107.75,76.19,30.50,0.25,-0.50,0.44,11,10
1771525494.449180,372088,0.23,-0.12,0.04,-119.06,-80.31,63.00,1.81,-0.06,0.69,-0.01,0.01,0.05,107.25,76.31,30.56,0.19,0.69,0.37,9,9
1771525494.640008,372279,0.29,-0.05,-0.01,-119.87,-80.25,63.00,0.88,0.13,0.75,-0.06,0.02,0.07,107.25,76.31,30.50,0.44,-0.50,0.06,9,9
1771525494.830345,372469,0.26,0.03,-0.05,-119.69,-80.19,62.81,-0.06,0.56,0.25,-0.05,0.00,0.04,107.00,76.31,30.50,-0.06,0.13,0.00,10,9
1771525495.021874,372660,0.30,0.02,-0.04,-120.00,-80.25,62.88,-0.19,-0.56,-0.50,-0.04,0.02,0.06,106.87,76.31,30.50,0.19,0.31,-0.13,10,9
1771525495.212264,372851,0.31,0.04,-0.09,-119.94,-80.25,62.88,-0.37,-0.19,0.50,-0.06,0.01,0.05,106.87,76.31,30.50,0.31,0.06,0.06,10,9
1771525495.403193,373041,0.28,0.00,-0.04,-119.81,-80.25,62.88,-0.69,-0.31,0.19,-0.07,0.04,-0.02,106.94,76.31,30.50,0.31,-0.62,0.19,10,9
1771525495.592684,373231,0.29,0.07,-0.02,-119.44,-80.31,62.81,-1.56,-0.44,0.13,-0.04,0.03,0.03,107.00,76.31,30.44,0.50,-0.44,0.56,10,10
1771525495.782585,373421,0.26,-0.08,-0.01,-119.56,-80.31,62.94,1.94,-0.56,-0.19,-0.05,0.00,0.05,106.56,76.37,30.44,-0.06,0.19,0.19,11,10
1771525495.974788,373613,0.22,0.01,-0.02,-119.50,-80.37,62.94,1.50,0.50,0.44,-0.05,0.05,0.03,106.75,76.31,30.44,-0.19,-0.06,-0.06,11,10
1771525496.165580,373804,0.26,0.11,-0.06,-119.87,-80.31,62.88,0.50,0.19,-0.31,-0.07,0.05,0.02,106.81,76.31,30.44,-0.25,0.37,0.25,11,10
1771525496.356136,373995,0.27,0.03,-0.07,-119.94,-80.31,62.94,0.00,0.50,-0.37,-0.02,0.04,0.02,107.00,76.31,30.44,0.44,0.37,0.19,12,10
1771525496.546856,374186,0.26,0.11,-0.03,-119.25,-80.37,62.94,0.31,-0.94,0.19,-0.04,0.04,0.05,106.94,76.31,30.37,0.56,0.50,0.06,12,11
1771525496.737712,374376,0.26,0.06,-0.03,-118.75,-80.44,63.00,0.69,-1.06,0.75,-0.05,-0.01,0.04,106.87,76.31,30.37,0.31,-0.25,0.19,12,10
1771525496.928801,374567,0.26,-0.01,-0.05,-118.44,-80.50,63.06,-0.56,0.69,0.50,-0.06,-0.02,-0.02,107.06,76.25,30.37,0.06,0.13,0.19,11,10
1771525497.119195,374758,0.24,-0.08,-0.03,-118.37,-80.44,63.06,0.56,0.13,0.50,-0.04,0.05,0.04,106.50,76.37,30.37,0.25,0.37,-0.19,11,10
1771525497.310189,374948,0.28,-0.03,-0.03,-118.87,-80.37,63.00,0.50,-0.50,0.50,-0.06,0.03,-0.02,106.56,76.37,30.31,0.31,-0.13,-0.25,11,10
1771525497.500752,375139,0.30,0.13,-0.05,-118.69,-80.25,62.69,-0.44,1.06,-0.31,-0.05,0.02,-0.01,106.37,76.37,30.31,-0.13,-0.50,0.13,11,10
1771525497.691010,375329,0.24,0.03,-0.04,-119.12,-80.25,62.81,-0.19,-0.37,-0.81,-0.04,0.02,0.03,106.31,76.37,30.31,0.25,0.31,-0.19,10,9
1771525497.882089,375521,0.29,0.09,-0.03,-119.25,-80.19,62.75,-0.31,0.31,0.31,-0.04,0.01,0.04,106.31,76.37,30.31,0.13,0.19,-0.25,10,9
1771525498.072721,375711,0.32,0.01,-0.04,-119.25,-80.19,62.69,-0.31,0.44,0.25,-0.06,0.01,-0.01,106.37,76.37,30.31,0.19,-0.62,0.25,10,9
1771525498.263161,375902,0.27,0.06,-0.01,-119.00,-80.19,62.69,-1.12,-0.13,0.00,0.00,0.09,0.04,106.44,76.37,30.25,0.44,0.31,0.13,9,9
1771525498.451793,376090,0.31,0.09,-0.02,-119.37,-80.19,62.63,2.06,-1.81,-1.94,-0.03,0.08,0.07,106.12,76.37,30.25,-0.37,1.69,-0.44,8,8
1771525498.641207,376280,0.26,0.02,0.01,-119.00,-80.31,62.88,-0.13,0.44,0.31,-0.04,0.01,0.01,106.06,76.37,30.25,0.37,-1.00,-0.31,7,7
1771525498.832994,376472,0.28,0.08,-0.06,-119.37,-80.12,62.63,-0.19,0.56,0.94,-0.02,0.03,0.00,106.06,76.37,30.19,0.00,-0.88,0.13,7,6
1771525499.024696,376663,0.32,0.00,-0.01,-119.37,-80.00,62.56,0.13,-0.19,-0.19,-0.07,0.04,-0.05,106.19,76.31,30.19,-0.19,-0.25,0.31,6,6
1771525499.216440,376855,0.30,0.04,-0.02,-119.19,-80.06,62.56,-0.94,-0.06,-0.69,-0.03,0.00,-0.01,106.25,76.31,30.19,0.50,0.44,0.37,6,6
1771525499.407155,377046,0.29,0.02,-0.06,-119.31,-80.06,62.56,0.62,-0.37,0.19,-0.09,0.00,0.01,106.12,76.31,30.19,0.44,-0.19,0.25,6,6
1771525499.597561,377236,0.24,-0.02,0.00,-118.56,-80.12,62.69,0.50,-0.94,0.37,-0.06,0.00,0.00,106.12,76.31,30.19,0.37,-0.06,0.13,7,6
1771525499.789203,377428,0.29,0.04,-0.03,-118.44,-80.12,62.63,0.62,0.37,-0.06,-0.03,0.02,-0.03,106.19,76.31,30.12,0.88,-2.00,0.94,6,6
1771525499.979872,377618,0.22,-0.13,0.01,-118.12,-80.25,62.75,2.69,-2.06,-0.13,-0.06,-0.01,-0.01,105.81,76.37,30.12,-0.25,-0.69,0.19,6,6
1771525500.170210,377809,0.24,0.02,-0.01,-117.94,-80.19,62.63,0.94,1.56,0.44,-0.05,0.05,-0.05,105.56,76.37,30.12,0.06,0.06,-0.31,6,5
1771525500.360920,378000,0.31,0.07,-0.04,-119.00,-80.06,62.56,-0.13,1.31,-0.19,-0.02,0.04,0.00,105.37,76.44,30.06,0.19,0.50,-0.31,7,6
1771525500.551089,378190,0.29,0.06,-0.05,-119.87,-79.94,62.50,-0.56,0.94,0.13,-0.05,0.06,0.00,105.37,76.44,30.06,0.19,0.06,-0.19,8,7
1771525500.742273,378381,0.27,0.04,-0.07,-120.00,-79.94,62.44,-0.31,0.00,0.31,-0.05,0.06,0.00,105.44,76.44,30.06,0.75,-0.88,0.13,8,8
1771525500.932789,378572,0.22,0.06,-0.01,-119.56,-79.94,62.44,0.06,-0.19,0.44,-0.06,0.04,0.01,105.44,76.44,30.06,0.62,0.25,0.00,9,8
1771525501.123639,378762,0.28,0.02,-0.02,-119.62,-79.94,62.44,0.25,0.06,0.06,-0.07,-0.01,-0.08,105.50,76.37,30.06,0.06,-0.31,0.25,8,8
1771525501.314487,378953,0.24,-0.10,0.03,-119.06,-80.00,62.50,-0.75,-0.19,1.06,-0.02,0.02,0.00,105.31,76.44,30.06,0.44,0.00,0.00,9,9
1771525501.504698,379143,0.31,0.00,-0.01,-119.12,-79.94,62.38,1.12,0.31,0.19,-0.02,0.06,0.00,105.31,76.44,30.06,-0.44,-0.44,0.13,9,9
1771525501.696058,379335,0.30,0.00,-0.05,-119.06,-79.94,62.38,-0.19,0.25,-0.44,-0.03,0.03,-0.02,105.62,76.44,30.00,-0.31,0.44,0.31,9,9
1771525501.886813,379525,0.31,0.03,-0.07,-119.12,-80.00,62.38,-0.25,0.31,-0.81,-0.07,0.01,-0.01,105.62,76.37,30.00,0.19,0.37,0.19,9,8
1771525502.077142,379716,0.23,-0.02,0.00,-119.12,-80.00,62.50,0.56,-0.37,0.50,-0.04,0.02,-0.01,105.44,76.37,29.94,0.31,0.25,-0.19,9,9
1771525502.267615,379907,0.26,0.07,-0.02,-118.94,-79.94,62.31,0.19,0.06,0.31,-0.04,0.04,0.00,105.44,76.37,29.94,0.37,0.13,-0.13,9,8
1771525502.458386,380097,0.28,0.00,0.03,-118.56,-80.00,62.38,-0.31,-0.88,0.13,-0.06,0.05,-0.04,105.56,76.37,29.94,-0.06,0.06,-0.13,9,9
1771525502.649616,380288,0.29,0.09,-0.02,-118.75,-80.00,62.38,-0.06,0.62,-1.06,-0.06,0.04,0.00,105.37,76.37,29.94,-0.25,0.56,-0.13,10,9
1771525502.839875,380479,0.28,0.05,0.00,-119.25,-80.06,62.50,0.37,-0.06,-0.31,-0.05,0.05,0.00,105.25,76.44,29.94,0.62,0.50,-0.25,9,9
1771525503.030599,380669,0.30,0.07,-0.05,-119.50,-80.00,62.44,-0.25,0.25,0.44,-0.06,0.07,-0.03,105.19,76.44,29.94,0.13,0.50,-0.19,10,9
1771525503.221583,380860,0.28,0.09,-0.06,-119.50,-80.00,62.44,0.25,-1.12,-0.31,-0.06,0.06,-0.01,105.12,76.44,29.94,0.25,0.44,-0.19,9,9
1771525503.411317,381050,0.24,0.10,0.00,-119.12,-80.06,62.44,0.19,-0.13,0.06,-0.10,0.00,0.00,105.12,76.44,29.94,0.06,0.31,0.31,10,9
1771525503.602816,381242,0.27,0.00,0.00,-119.44,-80.06,62.50,-0.06,0.31,-0.56,-0.04,0.03,-0.03,105.00,76.44,29.94,0.19,0.00,0.06,10,9
1771525503.793436,381432,0.28,0.06,-0.07,-119.56,-80.12,62.56,-1.19,0.50,0.25,-0.05,0.04,0.00,105.00,76.44,29.94,0.50,0.13,-0.19,10,10
1771525503.984651,381623,0.27,0.06,-0.02,-119.50,-80.12,62.50,-0.06,-0.31,0.19,-0.06,0.08,-0.03,105.00,76.44,29.94,-0.13,0.19,-0.06,9,9
1771525504.173905,381813,0.21,0.02,-0.01,-119.31,-80.12,62.50,0.69,-1.44,0.13,-0.06,0.03,-0.02,105.25,76.44,29.87,0.13,-0.13,0.13,9,10
1771525504.364579,382003,0.24,0.00,-0.02,-119.19,-80.12,62.50,-0.13,-0.25,0.06,-0.04,0.01,0.01,105.25,76.44,29.87,-0.31,0.37,0.06,9,8
1771525504.556566,382195,0.32,0.04,-0.04,-119.19,-80.12,62.50,-0.19,-0.06,-0.62,-0.05,0.04,-0.04,105.37,76.37,29.87,0.31,-0.25,-0.06,8,8
1771525504.746900,382386,0.29,0.11,-0.05,-119.00,-80.12,62.44,-0.81,0.19,0.31,-0.04,0.07,-0.04,105.37,76.37,29.87,0.06,0.31,0.06,8,8
1771525504.937907,382576,0.26,0.10,-0.05,-119.25,-80.12,62.50,1.19,-0.31,-0.81,-0.04,0.02,-0.02,105.25,76.37,29.81,-0.25,0.81,-0.44,8,8
1771525505.127191,382766,0.30,0.09,0.00,-119.31,-80.12,62.50,-1.31,0.62,0.06,-0.04,0.04,-0.06,105.37,76.37,29.75,0.19,-0.25,-0.06,8,7
1771525505.317989,382957,0.36,0.09,-0.13,-119.75,-80.06,62.44,-0.44,0.88,-0.50,-0.06,0.05,-0.02,105.31,76.37,29.75,0.06,1.00,-0.50,8,7
1771525505.509961,383149,0.25,0.04,-0.03,-119.69,-80.12,62.50,1.12,-1.00,0.13,-0.05,0.05,-0.02,104.94,76.44,29.75,0.13,0.75,-0.50,8,8
1771525505.700536,383339,0.28,0.08,-0.05,-119.50,-80.12,62.44,0.13,-0.50,0.44,-0.04,0.08,-0.04,104.75,76.44,29.81,0.19,0.69,-0.19,8,8
1771525505.891198,383530,0.29,0.07,-0.02,-119.31,-80.19,62.44,0.25,-1.25,0.06,-0.06,0.06,-0.07,104.87,76.44,29.75,0.25,0.37,-0.19,8,8
1771525506.082234,383721,0.28,0.11,-0.03,-119.12,-80.19,62.44,-0.56,0.62,-0.06,-0.03,0.06,-0.04,104.69,76.44,29.75,0.13,-0.56,0.06,8,8
1771525506.272570,383911,0.27,0.08,-0.04,-119.56,-80.25,62.56,-0.19,-0.37,-0.56,-0.04,0.06,0.00,104.56,76.44,29.75,0.44,0.50,-0.13,8,8
1771525506.463618,384102,0.28,0.15,-0.06,-119.12,-80.06,62.25,-2.00,-0.62,1.75,-0.04,0.05,-0.04,104.50,76.44,29.75,0.69,0.69,-0.37,10,9
1771525506.654291,384293,0.28,0.07,-0.09,-119.44,-80.12,62.25,-0.56,0.37,-1.25,-0.07,0.01,-0.05,104.31,76.44,29.69,-0.13,-0.62,0.31,9,10
1771525506.844887,384484,0.38,0.02,-0.03,-119.75,-80.19,62.44,-1.62,0.19,-0.88,-0.02,0.07,-0.06,104.19,76.44,29.69,0.37,0.06,0.31,10,10
1771525507.035671,384674,0.30,0.09,-0.07,-120.56,-79.87,62.25,0.50,1.00,-0.50,-0.02,0.08,-0.01,104.25,76.44,29.69,-0.19,-0.06,0.37,10,10
1771525507.225179,384864,0.34,0.05,-0.02,-121.62,-79.87,62.44,1.37,-0.69,-1.19,-0.03,0.09,0.00,104.12,76.44,29.56,0.50,0.69,0.13,10,10
1771525507.417091,385056,0.29,0.06,-0.06,-123.69,-79.94,62.88,2.50,2.25,-2.44,-0.04,0.08,-0.05,104.00,76.31,29.37,-0.25,0.31,0.69,10,10
1771525507.607696,385247,0.29,0.06,-0.06,-129.12,-79.87,63.63,1.44,5.81,-3.81,-0.09,0.04,-0.06,104.44,76.12,29.06,3.12,-3.56,1.00,10,10
1771525507.798657,385437,0.20,-0.05,-0.09,-135.56,-79.44,64.00,-0.06,7.12,0.37,-0.09,0.02,-0.06,105.62,76.00,28.62,-0.56,-2.31,1.31,10,9
1771525507.986943,385626,0.31,0.06,-0.03,-138.06,-78.19,63.13,0.88,2.12,2.06,-0.07,0.06,-0.07,104.81,76.12,28.87,0.19,-0.37,-1.31,10,9
1771525508.176510,385815,0.28,0.12,-0.10,-137.25,-77.87,62.44,-2.94,0.75,0.81,-0.09,0.05,-0.07,104.37,76.19,29.00,0.06,0.44,-0.56,9,8
1771525508.369212,386008,0.27,0.07,-0.06,-136.87,-77.87,62.31,-0.81,-1.12,0.13,-0.08,0.05,-0.09,104.00,76.31,29.19,0.44,-0.44,-0.13,7,8
1771525508.561061,386200,0.22,0.09,-0.03,-136.25,-78.06,62.38,0.37,-0.37,-0.75,-0.07,0.03,-0.07,103.81,76.37,29.25,-0.19,0.44,0.25,7,7
1771525508.752093,386391,0.23,0.14,-0.07,-137.50,-78.50,63.19,4.94,-0.69,-3.81,-0.06,0.10,-0.11,103.69,76.37,29.25,-0.25,0.00,0.25,8,7
1771525508.941637,386580,0.26,0.02,-0.05,-139.00,-79.06,64.50,0.88,-1.75,-1.12,-0.07,0.04,-0.09,103.31,76.37,29.31,-0.31,1.25,0.31,8,7
1771525509.131622,386770,0.39,-0.06,-0.07,-138.94,-79.37,64.87,1.50,-1.25,-1.31,-0.04,0.06,-0.04,103.25,76.37,29.31,-0.06,1.56,-0.37,8,7
1771525509.324103,386963,0.34,-0.01,-0.04,-136.44,-79.62,64.81,-0.19,-0.37,0.94,-0.07,0.03,-0.13,102.94,76.37,29.25,0.81,-0.13,0.13,9,8
1771525509.515017,387154,0.19,0.09,-0.02,-134.19,-79.62,64.25,-1.56,-1.19,0.31,-0.04,0.04,-0.06,102.81,76.44,29.19,0.81,-0.25,-0.44,9,9
1771525509.705624,387344,0.20,0.07,-0.02,-133.50,-79.62,63.94,-0.94,1.00,1.19,-0.02,0.05,-0.14,102.75,76.44,29.06,0.69,0.13,-0.56,9,9
1771525509.896187,387535,0.31,0.03,-0.04,-133.25,-79.50,63.69,-0.62,0.44,0.37,-0.03,0.09,-0.09,102.87,76.44,29.00,0.19,0.69,-0.06,9,8
1771525510.086775,387726,0.27,0.07,-0.05,-132.56,-79.56,63.50,-1.00,-0.88,-0.31,-0.06,0.04,-0.09,102.81,76.44,29.00,0.19,-0.19,0.56,9,8
1771525510.278019,387917,0.27,0.07,-0.06,-132.06,-79.56,63.50,0.44,-0.75,-0.06,-0.05,0.07,-0.10,102.81,76.44,29.00,0.88,-0.44,-0.06,10,8
1771525510.468655,388107,0.29,0.12,-0.12,-131.00,-79.69,63.25,-1.31,-1.19,0.88,-0.05,0.08,-0.15,103.00,76.37,28.87,0.62,-0.50,-0.31,10,9
1771525510.658873,388298,0.24,0.14,-0.04,-129.56,-79.75,63.06,0.00,-0.88,0.44,-0.06,0.03,-0.11,102.87,76.37,28.81,0.31,0.00,0.13,10,9
1771525510.849851,388489,0.31,0.06,-0.05,-129.50,-79.75,63.13,0.62,-0.44,-0.37,-0.03,0.04,-0.13,102.50,76.44,28.81,-0.37,1.00,-0.62,9,9
1771525511.040503,388679,0.27,0.04,-0.01,-129.75,-79.81,63.25,-0.88,0.50,0.50,-0.05,0.03,-0.15,102.00,76.56,29.00,0.06,-0.06,-0.50,10,9
1771525511.231491,388870,0.29,0.07,-0.07,-129.50,-79.69,63.06,-1.19,0.31,0.75,0.00,0.09,-0.10,102.25,76.56,28.94,-0.50,2.56,-0.56,9,9
1771525511.422078,389061,0.25,0.02,-0.05,-129.31,-79.62,62.88,0.81,-0.69,-0.19,-0.07,0.06,-0.14,101.81,76.56,29.00,0.62,-0.62,0.50,10,9
1771525511.612413,389252,0.28,0.05,-0.05,-130.00,-79.62,62.94,0.50,0.19,0.00,-0.08,0.06,-0.14,101.62,76.62,28.94,0.50,0.19,0.00,10,10
1771525511.803469,389442,0.33,0.00,-0.06,-130.19,-79.56,62.88,-0.81,0.44,0.56,-0.05,0.08,-0.17,101.75,76.62,28.94,0.56,-0.31,-0.19,10,10
1771525511.992338,389631,0.15,0.18,0.02,-126.87,-79.75,62.31,-3.31,-3.25,0.44,-0.03,0.06,-0.13,101.62,76.56,28.75,2.25,-0.69,-0.19,10,10
1771525512.184814,389824,0.34,0.11,-0.07,-127.00,-79.75,62.25,-0.88,1.81,1.12,-0.03,0.04,-0.15,102.94,76.50,28.56,-0.25,1.19,-0.06,10,9
1771525512.375552,390014,0.26,0.00,-0.05,-126.50,-79.62,62.31,-1.44,-0.44,1.31,-0.02,0.08,-0.14,103.00,76.56,28.75,-1.81,1.31,1.06,9,8
1771525512.566278,390205,0.22,0.00,-0.01,-125.81,-79.81,62.50,3.44,-2.06,-2.25,-0.07,0.09,-0.15,103.25,76.37,28.69,0.37,-0.88,1.19,9,9
1771525512.757233,390396,0.24,-0.01,0.02,-126.19,-80.06,62.94,-0.06,0.56,-0.75,-0.08,-0.01,-0.10,103.50,76.19,28.56,0.69,-0.31,0.37,9,8
1771525512.947692,390586,0.27,-0.03,-0.05,-126.87,-80.06,63.00,0.69,-0.13,-0.25,-0.03,0.04,-0.12,103.62,76.19,28.50,0.50,0.44,-0.25,9,8
1771525513.138453,390777,0.21,0.00,0.03,-126.50,-79.94,62.81,-2.06,0.06,1.50,-0.07,0.02,-0.09,103.75,76.19,28.44,0.13,-0.13,-0.44,9,9
1771525513.329268,390968,0.30,-0.04,-0.03,-125.94,-79.81,62.56,-0.75,0.00,0.50,-0.05,0.06,-0.12,103.94,76.25,28.50,0.06,0.81,-0.69,9,9
1771525513.520031,391159,0.25,0.01,-0.02,-125.62,-79.69,62.31,-1.00,0.75,-0.69,-0.06,0.07,-0.12,103.44,76.31,28.56,-0.37,0.50,-0.19,10,9
1771525513.710728,391349,0.26,-0.01,-0.04,-125.44,-79.75,62.31,0.44,-0.94,0.06,-0.04,0.08,-0.08,103.31,76.31,28.56,0.75,-0.25,-0.25,10,10
1771525513.901295,391540,0.28,0.04,-0.06,-125.25,-79.75,62.25,-0.13,-0.75,1.00,-0.04,0.10,-0.09,103.37,76.31,28.50,0.56,-0.37,-0.25,10,9
1771525514.091965,391731,0.24,0.04,-0.02,-124.94,-79.75,62.19,0.06,0.31,0.50,-0.06,0.06,-0.07,103.31,76.31,28.50,0.19,0.62,0.06,10,9
1771525514.282675,391922,0.28,-0.02,-0.07,-125.06,-79.75,62.25,0.50,-0.13,-0.13,-0.04,0.06,-0.12,103.37,76.31,28.44,-0.06,0.37,0.00,10,9
1771525514.473366,392112,0.26,-0.02,0.02,-125.06,-79.75,62.25,-0.94,0.06,0.13,-0.05,0.06,-0.10,103.31,76.31,28.44,0.62,-0.06,0.06,10,9
1771525514.664302,392303,0.30,-0.03,-0.04,-125.31,-79.75,62.25,0.37,-0.25,0.50,-0.04,0.16,-0.06,103.56,76.37,28.37,-0.06,-0.37,0.62,10,9
1771525514.852715,392492,0.22,-0.07,0.05,-124.87,-79.75,62.19,4.94,-2.94,-0.31,-0.04,0.05,-0.08,103.19,76.37,28.50,-1.75,1.00,0.19,10,8
1771525515.045295,392684,0.33,-0.06,-0.06,-125.25,-79.87,62.50,0.31,2.12,-0.37,-0.03,0.09,-0.09,103.44,76.37,28.50,0.81,0.19,-0.75,9,8
1771525515.236289,392875,0.28,0.11,-0.04,-125.00,-79.62,62.19,-0.88,1.31,0.81,-0.04,0.02,-0.09,103.81,76.44,28.50,0.37,-0.69,-0.06,10,8
1771525515.427026,393066,0.26,0.00,-0.04,-125.06,-79.50,62.00,0.44,-2.12,0.19,-0.09,0.05,-0.07,104.25,76.44,28.44,0.62,-0.69,0.56,10,8
1771525515.617805,393257,0.24,-0.01,-0.01,-124.31,-79.56,62.00,0.00,-0.19,0.25,-0.06,0.06,-0.12,104.31,76.37,28.44,-0.19,-0.88,0.31,10,8
1771525515.808376,393447,0.24,-0.02,0.00,-124.12,-79.69,62.06,0.06,-0.75,-0.13,-0.06,0.08,-0.07,104.44,76.37,28.44,0.19,0.44,-0.31,10,9
1771525515.999247,393638,0.31,0.06,-0.02,-123.69,-79.62,61.94,-1.31,0.00,0.19,-0.05,0.03,-0.03,104.19,76.44,28.37,0.94,1.81,-1.25,10,9
1771525516.189912,393829,0.24,0.06,0.03,-123.19,-79.62,61.81,-1.87,-0.06,-0.19,-0.04,0.10,-0.13,104.19,76.44,28.37,0.62,-0.44,-0.06,9,8
1771525516.380562,394019,0.31,0.00,-0.04,-124.19,-79.56,61.81,-0.13,1.37,-1.25,-0.07,0.06,-0.13,103.94,76.50,28.37,-0.44,0.37,0.00,9,8
1771525516.571048,394210,0.27,0.00,-0.02,-125.25,-79.56,62.06,1.31,1.12,-0.62,-0.05,0.07,-0.12,103.62,76.50,28.37,0.00,0.19,0.00,9,8
1771525516.762140,394401,0.28,0.04,-0.05,-125.94,-79.50,62.06,-0.31,1.00,-0.25,-0.03,0.07,-0.09,103.50,76.50,28.37,0.06,-0.69,0.19,10,9
1771525516.952826,394592,0.26,0.02,-0.02,-125.75,-79.50,62.06,-0.25,-0.13,-0.13,-0.04,0.07,-0.10,103.50,76.50,28.37,0.19,0.75,0.13,10,9
1771525517.143101,394782,0.27,0.00,0.00,-125.87,-79.56,62.13,1.06,-0.37,0.25,-0.05,0.04,-0.11,103.31,76.50,28.31,0.06,0.37,0.25,9,9
1771525517.333787,394973,0.26,-0.05,0.00,-126.06,-79.62,62.19,0.06,0.19,0.37,-0.04,0.09,-0.12,103.31,76.50,28.31,0.19,0.44,-0.25,10,9
1771525517.524702,395164,0.28,0.07,-0.06,-125.94,-79.56,62.00,0.88,-1.12,-0.62,-0.04,0.14,-0.11,103.25,76.50,28.31,-0.06,0.81,-0.50,10,9
1771525517.715144,395354,0.23,0.12,0.00,-125.37,-79.62,62.00,0.19,-0.13,0.25,-0.05,0.05,-0.08,103.00,76.50,28.31,0.37,0.50,0.13,10,9
1771525517.906260,395545,0.34,-0.01,-0.05,-126.44,-79.50,62.13,2.44,2.25,0.19,-0.06,0.07,-0.13,103.06,76.50,28.31,0.13,-0.81,0.06,10,10
1771525518.097096,395736,0.26,0.00,-0.03,-126.87,-79.50,62.25,-0.50,0.31,-0.37,-0.06,0.08,-0.10,103.12,76.50,28.31,-0.13,-0.50,0.06,10,9
1771525518.287462,395927,0.32,0.07,-0.11,-126.94,-79.50,62.25,0.00,-0.44,0.31,-0.09,0.09,-0.13,103.25,76.50,28.31,0.50,-0.81,0.00,10,9
